duration,loan_amt,installment_rate,present_residence_since,age,num_curr_loans,num_people_provide_maint,Debt_to_Duration_Ratio,checking_acc_status_below_0,checking_acc_status_below_200,checking_acc_status_no_cheking_acc,cred_hist_delay_in_past,cred_hist_no_loan_or_paid_duly_other,cred_hist_paid_duly_this_bank,cred_hist_risky_acc_or_curr_loan_other,purpose_car_new,purpose_car_used,purpose_domestic_applience,purpose_education,purpose_furniture_equipment,purpose_others,purpose_radio_tv,purpose_repairs,purpose_retraining,saving_acc_bonds_below_100,saving_acc_bonds_below_1000,saving_acc_bonds_below_500,saving_acc_bonds_unknown_no_saving_acc,present_employment_since_below_1y,present_employment_since_below_4y,present_employment_since_below_7y,present_employment_since_unemployed,personal_stat_gender_male:divorced,personal_stat_gender_male:married_or_widowed,personal_stat_gender_male:single,other_debtors_guarantors_guarantor,other_debtors_guarantors_none,property_life_insurance_or_aggreements,property_real_estate,property_unknown_or_no_property,other_installment_plans_none,other_installment_plans_store,housing_own,housing_rent,job_skilled_official,job_unemployed_non_resident,job_unskilled_resident,telephone_yes,is_foreign_worker_yes,target_good,age_risk_category_B. Adulto (25-44),age_risk_category_C. Senior (45+),duration_risk_category_Largo Plazo (>36m),duration_risk_category_Medio Plazo (13-36m),Probabilidad_Buen_Credito,Etiqueta_Predicha
26,7966,2,3,30,2,1,306.38461538461536,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.7610499840920951,True
15,1532,4,3,31,1,1,102.13333333333334,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.8214807050384074,True
4,1503,2,1,42,2,2,375.75,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,0.9907473848524301,True
36,2302,4,4,31,1,1,63.94444444444444,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,0.19922965599775122,False
6,662,3,4,41,1,2,110.33333333333333,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,0.7378994074742719,True
36,2273,3,1,32,2,2,63.138888888888886,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.49804555794114475,False
15,2631,2,4,28,2,1,175.4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,0.5049979878599237,True
12,1503,4,4,41,1,1,125.25,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,0.9526998549001936,True
24,1311,4,3,26,1,1,54.625,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,True,0.9367177351086671,True
24,3105,4,2,25,2,1,129.375,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.9039233007070531,True
21,2319,2,1,33,1,1,110.42857142857143,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,0.5060165162340918,True
6,1374,4,3,75,1,1,229.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,True,False,True,False,False,0.8497743773931673,True
18,3612,3,4,37,1,1,200.66666666666666,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,True,0.7956009644605818,True
48,7763,4,4,42,1,1,161.72916666666666,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0.028063684021182853,False
18,3049,1,1,45,1,1,169.38888888888889,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,True,False,True,False,True,0.5516597256130767,True
12,1534,1,1,23,1,1,127.83333333333333,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,0.7363707785227235,True
24,2032,4,4,60,2,1,84.66666666666667,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,True,0.7368645698758486,True
30,6350,4,4,31,1,1,211.66666666666666,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0.47125194936796166,False
18,2864,2,1,34,1,2,159.11111111111111,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,0.8439524510184385,True
12,1255,4,4,61,2,1,104.58333333333333,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0.9440241640122001,True
24,1333,4,2,43,2,2,55.541666666666664,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,0.38459463292915097,False
24,2022,4,4,37,1,1,84.25,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,True,0.8364382587737399,True
24,1552,3,1,32,1,2,64.66666666666667,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,True,0.8900129109749804,True
12,626,4,4,24,1,1,52.166666666666664,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.33750487582029065,False
48,8858,2,1,35,2,1,184.54166666666666,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,True,True,False,True,False,0.9838441515481912,True
12,996,4,4,23,2,1,83.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,0.9692200553393582,True
6,1750,2,4,45,1,2,291.6666666666667,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0.9414080451531256,True
48,6999,1,1,34,2,1,145.8125,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,0.802948479886668,True
12,1995,4,1,27,1,1,166.25,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,0.7283118439636551,True
9,1199,4,4,67,2,1,133.22222222222223,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,True,False,True,False,False,0.814637540679915,True
12,1331,2,1,22,1,1,110.91666666666667,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,0.573031055139122,True
18,2278,3,3,28,2,1,126.55555555555556,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0.3335917967760955,False
21,5003,1,4,29,2,1,238.23809523809524,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.6783021200793055,True
24,3552,3,4,27,1,1,148.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,0.30857389053607787,False
18,1928,2,2,31,2,1,107.11111111111111,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,0.8675081217758545,True
24,2964,4,4,49,1,2,123.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True,False,True,False,True,0.8612879367212601,True
24,1546,4,4,24,1,1,64.41666666666667,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,0.49203291006440064,False
6,683,2,1,29,1,1,113.83333333333333,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,0.6451813319774753,True
36,12389,1,4,37,1,1,344.1388888888889,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,True,0.39451833712298584,False
24,4712,4,2,37,2,1,196.33333333333334,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,True,0.6902493992822067,True
24,1553,3,2,23,2,1,64.70833333333333,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,0.7852611312697734,True
12,1372,2,3,36,1,1,114.33333333333333,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0.5081606180051219,True
24,2578,2,2,34,1,1,107.41666666666667,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.9635462744210237,True
48,3979,4,1,41,2,2,82.89583333333333,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,True,True,False,True,False,0.913728731943234,True
48,6758,3,2,31,1,1,140.79166666666666,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,0.279122303220877,False
24,3234,4,4,23,1,1,134.75,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,True,False,False,False,False,True,0.3420162040287509,False
30,5954,3,2,38,1,1,198.46666666666667,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.9318816466246352,True
24,5433,2,4,26,1,1,226.375,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,True,True,False,False,True,0.9503362355945139,True
15,806,4,4,22,1,1,53.733333333333334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,0.33792146897543895,False
9,1082,4,4,27,2,1,120.22222222222223,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,0.6826954539647209,True
15,2788,2,3,24,2,1,185.86666666666667,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,0.8929877922612685,True
12,2930,2,1,27,1,1,244.16666666666666,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,0.7912874416659527,True
24,1927,3,2,33,2,1,80.29166666666667,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,True,0.9320778368000032,True
36,2820,4,4,27,2,1,78.33333333333333,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0.3176673787474934,False
24,937,4,3,27,2,1,39.041666666666664,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,True,0.7172403890804473,True
18,1056,3,3,30,2,1,58.666666666666664,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,0.7456109882095018,True
12,3124,1,3,49,2,2,260.3333333333333,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0.8025121505039693,True
9,1388,4,2,26,1,1,154.22222222222223,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,0.7640747585074116,True
36,2384,4,1,33,1,1,66.22222222222223,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,0.17073280281730457,False
12,2133,4,4,52,1,1,177.75,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,True,False,True,False,False,0.858057814384681,True
18,2039,1,4,20,1,1,113.27777777777777,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,0.2682871930614449,False
9,2799,2,2,36,2,2,311.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,0.6700604016747654,True
12,1289,4,1,21,1,1,107.41666666666667,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.7255798945649351,True
18,1217,4,3,47,1,1,67.61111111111111,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,False,True,0.6937500440122577,True
12,2246,3,3,60,2,1,187.16666666666666,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,0.8553847901705056,True
12,385,4,3,58,4,1,32.083333333333336,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,0.959562685183457,True
24,1965,4,4,42,2,1,81.875,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,False,True,0.6314945857694971,True
21,1572,4,4,36,1,1,74.85714285714286,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,0.7316906569333995,True
24,2718,3,4,20,1,1,113.25,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,True,0.2711189963724076,False
24,1358,4,3,40,1,1,56.583333333333336,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,0.5085412685100579,True
6,931,1,1,32,1,1,155.16666666666666,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,0.37797354233730546,False
24,1442,4,4,23,2,1,60.083333333333336,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,0.2093316998437517,False
24,4241,1,4,36,3,1,176.70833333333334,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,True,0.6773167668484164,True
18,2775,2,2,31,2,1,154.16666666666666,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,0.8455193658750741,True
24,3863,1,2,32,1,1,160.95833333333334,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,True,0.671458468011911,True
7,2329,1,1,45,1,1,332.7142857142857,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,0.9162906166532249,True
9,918,4,1,30,1,1,102.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0.6254978104399809,True
24,1837,4,4,34,1,1,76.54166666666667,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,0.10302846827764599,False
36,3349,4,2,28,1,1,93.02777777777777,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,0.7108214586917254,True
10,1275,4,2,23,1,1,127.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6280889648855401,True
24,2828,4,4,22,1,1,117.83333333333333,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,True,False,False,False,True,0.48393232191711694,False
24,4526,3,2,74,1,1,188.58333333333334,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,True,False,True,False,True,0.9799357559085969,True
36,2671,4,4,50,1,1,74.19444444444444,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,0.4230986380863397,False
18,2051,4,1,33,1,1,113.94444444444444,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.8765133395287275,True
15,1300,4,4,45,1,2,86.66666666666667,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,0.9645183358138684,True
12,741,4,3,22,1,1,61.75,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0.43446331438686797,False
10,1240,1,4,48,1,2,124.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0.6848137324493164,True
21,3357,4,2,29,1,1,159.85714285714286,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,True,0.3435762435009172,False
24,3632,1,4,22,1,1,151.33333333333334,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,0.682533683980909,True
18,1808,4,1,22,1,1,100.44444444444444,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,0.8752437352553983,True
48,12204,2,2,48,1,1,254.25,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,False,0.45500428655981784,False
60,9157,2,2,27,1,1,152.61666666666667,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,0.3227960605839497,False
6,3676,1,3,37,3,2,612.6666666666666,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,0.6361976837207942,True
30,3441,2,4,21,1,1,114.7,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,0.4077536848195662,False
12,640,4,2,49,1,1,53.333333333333336,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0.8221648227400963,True
21,3652,2,3,27,2,1,173.9047619047619,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.815007322325046,True
18,1530,3,2,32,2,1,85.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,0.7629473278546053,True
48,3914,4,2,38,1,1,81.54166666666667,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,0.6430414321446356,True
12,1858,4,1,22,1,1,154.83333333333334,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,0.3257406194236354,False
18,2600,4,4,65,2,1,144.44444444444446,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,0.5757378010532084,True
15,1979,4,2,35,1,1,131.93333333333334,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.9462890738715094,True
6,2116,2,2,41,1,1,352.6666666666667,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,0.9034376502003891,True
9,1437,2,3,29,1,1,159.66666666666666,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0.622765751651297,True
42,4042,4,4,36,2,1,96.23809523809524,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,True,False,True,False,0.9589771084895397,True
9,3832,1,4,64,1,1,425.77777777777777,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0.9470670902243896,True
24,3660,2,4,28,1,1,152.5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.38497870100236353,False
